matchType,matchId,date,tournamentId,tournamentName,tournamentCategory,surface,inOrOutdoor,tournamentCountry,roundName,draw,result,resultStatusDesc,winnerId,winnerEntry,winnerSeed,winnerName,winnerCountry,loserId,loserEntry,loserSeed,loserName,loserCountry
Fed/BJK Cup,33eb4341-1018-4e00-8364-23ffaa85358a,1964-09-02,W-FC-1964-WG-M-BEL-ARG-01,World Group,Fed/BJK Cup,Grass,O,United States,Last 16,Main Draw,8-6 6-2,,62227898-fc9e-41d0-8495-700d6a104654,,,Norma Baylon,ARG,286c23cd-8d36-43c6-817b-eb6ad878228f,,,Christiane Mercelis,BEL
Fed/BJK Cup,cdb5bdd4-8d9a-41ee-b776-0b969f7ac672,1964-09-02,W-FC-1964-WG-M-BEL-ARG-01,World Group,Fed/BJK Cup,Grass,O,United States,Last 16,Main Draw,6-1 6-3,,5ec557fe-a7bb-41ce-a2d9-9c95da132f80,,,Ana-Maria Bocio,ARG,741da787-fdaf-416d-8a65-7736b307dafd,,,Monique Bedoret,BEL
Fed/BJK Cup,a65ba2bc-3274-4ba2-a272-5d9ec6ad5f47,1964-09-03,W-FC-1964-WG-M-ARG-USA-01,World Group,Fed/BJK Cup,Grass,O,United States,Quarter Finals,Main Draw,6-3 6-2,,0f937de9-6c27-4917-8b0c-a529bc71b01c,,,Nancy Richey,USA,2f5a3130-408e-4f80-955a-83d23b428d17,,,Ana-Maria Bocio,ARG
Fed/BJK Cup,d2131312-0c77-4c70-a456-8a542d68c356,1964-09-03,W-FC-1964-WG-M-ARG-USA-01,World Group,Fed/BJK Cup,Grass,O,United States,Quarter Finals,Main Draw,12-10 9-7,,ec4c358f-f6e2-400b-9a52-37d031b2e2c9,,,Billie Jean King,USA,1c60d629-6bd3-4326-88d6-11e483fdf799,,,Norma Baylon,ARG
Fed/BJK Cup,5e286626-d422-4f5b-948f-633b8c038080,1965-01-15,W-FC-1965-WG-M-NZL-ARG-01,World Group,Fed/BJK Cup,Grass,O,Australia,Last 16,Main Draw,7-5 6-4,,ccbbb798-ae5d-46d5-99f9-f6e89765a199,,,Elizabeth Terry,NZL,01e45fd0-07ac-4d96-8706-bb776c273339,,,Nora Somoza,ARG
Fed/BJK Cup,a720e016-3b08-41ea-9a08-ee01c283f153,1965-01-15,W-FC-1965-WG-M-NZL-ARG-01,World Group,Fed/BJK Cup,Grass,O,Australia,Last 16,Main Draw,6-3 6-3,,f815efb3-b944-4534-9bfb-73d45412d315,,,Norma Baylon,ARG,54f8cc97-c873-4ca3-b4cc-df72cf5781ab,,,Ruia Morrison-Davy,NZL
Fed/BJK Cup,79a6f9b6-de9d-44d7-8734-7520c4ccddbb,1966-05-12,W-FC-1966-WG-M-ARG-FRG-01,World Group,Fed/BJK Cup,Clay,O,Italy,Last 16,Main Draw,6-4 6-4,,b1a78e15-fe79-41fd-a1b9-a3db4eb5c429,,,Edda Buding,FRG,a06cf74c-57c9-4ef9-a9b8-c8154af60f7f,,,Norma Baylon,ARG
Fed/BJK Cup,96a9a7b2-2bbe-4287-9805-2dd9cafe135a,1966-05-12,W-FC-1966-WG-M-ARG-FRG-01,World Group,Fed/BJK Cup,Clay,O,Italy,Last 16,Main Draw,6-0 6-3,,ae93f265-5937-4fff-9769-a4bcc67d1edb,,,Helga Masthoff,FRG,21548305-447c-4e62-80df-736676ea4f0e,,,Graciela Moran,ARG
Fed/BJK Cup,617a150c-71ff-46e2-81ba-7cc61cb2c3bf,1970-12-26,W-FC-1971-WG-M-ARG-NZL-01,World Group,Fed/BJK Cup,Grass,O,Australia,Last 16,Main Draw,6-4 11-9,,87fa79c7-ae53-47e8-88c2-477cd4da4267,,,Robyn Hunt,NZL,2b8086a4-5e91-40dd-98d3-da697fc85690,,,Ines Roget,ARG
Fed/BJK Cup,61b69b4b-d3e6-4e4f-8a82-f101ee2feaa4,1970-12-26,W-FC-1971-WG-M-ARG-NZL-01,World Group,Fed/BJK Cup,Grass,O,Australia,Last 16,Main Draw,9-7 6-3,,b3e7beb4-6bf4-47ee-982d-4855f0103b8a,,,Marilyn Pryde,NZL,df972175-547a-4726-aeac-6d3ed481a5fc,,,Raquel Giscafre,ARG
Fed/BJK Cup,0a3ede03-ed44-4537-8f81-efd01392b602,1970-12-28,W-FC-1971-WG-CR-JPN-ARG-01,World Group,Fed/BJK Cup,Grass,O,Australia,Semi Finals,Consolation Round,6-2 2-6 6-3,,37ebd2e1-1aba-443d-9a60-c71a54c08738,,,Kimiyo Hatanaka,JPN,9ce1dfec-50d0-44a1-a36e-9c22c5955556,,,Ines Roget,ARG
Fed/BJK Cup,e551e71b-4b60-4b43-829d-575f68dfabc3,1970-12-28,W-FC-1971-WG-CR-JPN-ARG-01,World Group,Fed/BJK Cup,Grass,O,Australia,Semi Finals,Consolation Round,6-1 6-1,,8876d280-2a50-4142-a5db-e3969ebb24f4,,,Kazuko Sawamatsu,JPN,a5712d38-a70b-450e-a98b-e5fa1283cfab,,,Raquel Giscafre,ARG
Fed/BJK Cup,88aaae22-1b9c-4958-8f91-ae9dbfe6ce70,1972-03-20,W-FC-1972-WG-M-FIN-ARG-01,World Group,Fed/BJK Cup,Hard,O,South Africa,Last 32,Main Draw,9-7 8-10 6-4,,f3f32f21-96ce-4a11-9ca1-9aebae9e7918,,,Leena Mutanen,FIN,12645d81-3d03-4508-933c-54d3c56ab409,,,Beatriz Araujo,ARG
Fed/BJK Cup,cb9b18c7-cba7-4e7d-83cf-7b5038e0a129,1972-03-20,W-FC-1972-WG-M-FIN-ARG-01,World Group,Fed/BJK Cup,Hard,O,South Africa,Last 32,Main Draw,6-1 6-0,,1b626a46-5c6a-4337-98ee-545b4469760c,,,Raquel Giscafre,ARG,ef13f4d3-a869-461a-bd10-8361c4154fb9,,,Helena Laitinen,FIN
Fed/BJK Cup,072de02f-e697-4a1c-9f86-55ca38e73775,1972-03-21,W-FC-1972-WG-M-ARG-GBR-01,World Group,Fed/BJK Cup,Hard,O,South Africa,Last 16,Main Draw,6-3 10-8,,d12d3105-602b-4a07-999a-704439da23ca,,,Virginia Wade,GBR,1ac284f9-4f47-4343-a05d-47fb04bc98f1,,,Beatriz Araujo,ARG
Fed/BJK Cup,a0212fd7-d7a3-495c-b91d-eb54e0c328ec,1972-03-21,W-FC-1972-WG-M-ARG-GBR-01,World Group,Fed/BJK Cup,Hard,O,South Africa,Last 16,Main Draw,6-3 7-5,,794def8c-cfd6-40e9-8032-9335c56a331f,,,Winnie Wooldridge,GBR,e9f56371-8d2c-44cb-94f0-b7763bbb6417,,,Raquel Giscafre,ARG
Fed/BJK Cup,6a261686-5fe0-44fa-affc-da513a8e204c,1973-05-01,W-FC-1973-WG-M-SWE-ARG-01,World Group,Fed/BJK Cup,Clay,O,Germany,Last 32,Main Draw,6-3 6-3,,0bf1554c-8b2f-4844-a5af-9d3c69d4d9d6,,,Christina Sandberg,SWE,7a4860fa-c056-4d86-9d03-7f175029dc43,,,Ines Roget,ARG
Fed/BJK Cup,e13ca05f-56e6-45fc-abad-8a97879d79c5,1973-05-01,W-FC-1973-WG-M-SWE-ARG-01,World Group,Fed/BJK Cup,Clay,O,Germany,Last 32,Main Draw,6-1 6-1,,cda1a793-86a3-4a00-b859-3ea6e6d7074d,,,Ingrid Bentzer,SWE,c78603da-3c81-4736-86c7-96066fd1389e,,,Raquel Giscafre,ARG
Fed/BJK Cup,a28cd5bc-c65d-4555-8ee1-8c66baf62b3a,1973-05-03,W-FC-1973-WG-CR-ARG-JPN-01,World Group,Fed/BJK Cup,Clay,O,Germany,Last 16,Consolation Round,6-1 6-1,,43686a63-2c96-4ce9-b2ad-cf5ab8afaf6c,,,Kazuko Sawamatsu,JPN,b77e308d-d986-4864-82ed-8a75724f3eec,,,Ines Roget,ARG
Fed/BJK Cup,e728c56d-f06b-4a53-94ed-2e52eceee392,1973-05-03,W-FC-1973-WG-CR-ARG-JPN-01,World Group,Fed/BJK Cup,Clay,O,Germany,Last 16,Consolation Round,6-3 7-5,,f1d88dbf-c74f-430d-b94c-92bab7845497,,,Hideko Goto,JPN,4357c111-ee02-439c-9192-e4641e3d9b8f,,,Elvira Weisenberger,ARG
Fed/BJK Cup,71eb0105-4d95-4098-9aec-ca1ab9ba4e5d,1974-05-19,W-FC-1974-WG-CR-ARG-NZL-01,World Group,Fed/BJK Cup,Clay,O,Italy,Last 16,Consolation Round,6-1 6-0,,d9a8d3af-a428-418a-9f1d-5be752d67f90,,,Raquel Giscafre,ARG,c3240c13-b21a-4bfe-acd3-138652c72a38,,,Robyn Hunt,NZL
Fed/BJK Cup,85485422-4bf7-4816-a088-1493ba1ade4f,1974-05-19,W-FC-1974-WG-CR-ARG-NZL-01,World Group,Fed/BJK Cup,Clay,O,Italy,Last 16,Consolation Round,6-1 6-3,,da1aeff3-c1f0-4ad4-ae2d-bf36244fa9cf,,,Elvira Weisenberger,ARG,d3776340-6d2e-4e43-bdd3-ba4fe05ff3a9,,,Judy Chaloner,NZL
Fed/BJK Cup,382f4f81-31e1-4196-8e4b-0a58d568b0e2,1974-05-19,W-FC-1974-WG-CR-ARG-NOR-01,World Group,Fed/BJK Cup,Clay,O,Italy,Quarter Finals,Consolation Round,6-1 6-0,,510b7f77-aafc-40f8-b7ca-64120a4fb0e3,,,Beatriz Araujo,ARG,31735338-0d9d-4bef-a1d2-e1ce8f105997,,,Bente Kjolstad,NOR
Fed/BJK Cup,44e6ee12-4e50-49cc-a44d-70a502963bfc,1974-05-19,W-FC-1974-WG-CR-ARG-NOR-01,World Group,Fed/BJK Cup,Clay,O,Italy,Quarter Finals,Consolation Round,6-1 6-3,,5003be97-733f-4351-a5a3-513e93ab5f17,,,Raquel Giscafre,ARG,ee62ff1c-81fb-4345-892e-9b3a4835f2c8,,,Ellen Grindvold,NOR
Fed/BJK Cup,052b3ae6-aedd-44db-82c3-63f6cb5c395e,1974-05-19,W-FC-1974-WG-CR-ARG-BEL-01,World Group,Fed/BJK Cup,Clay,O,Italy,Semi Finals,Consolation Round,6-3 6-2,,e2fd74e5-7272-441e-98f1-973eb741b72a,,,Raquel Giscafre,ARG,7b13a2a5-b26a-4cff-8785-0f50a7a934a0,,,Michele Gurdal,BEL
Fed/BJK Cup,51fbeede-c01e-49a8-a016-f87077cade02,1974-05-19,W-FC-1974-WG-CR-ARG-BEL-01,World Group,Fed/BJK Cup,Clay,O,Italy,Semi Finals,Consolation Round,6-3 6-2,,63f32d86-f0dc-4ac1-9056-35fd99ba3e27,,,Elvira Weisenberger,ARG,9419c606-3e4a-4366-88c3-a865c5d08f43,,,Monique Van Haver,BEL
Fed/BJK Cup,b6b7a5ea-8d6a-4a94-9e10-43506006498a,1974-05-19,W-FC-1974-WG-CR-JPN-ARG-01,World Group,Fed/BJK Cup,Clay,O,Italy,Final,Consolation Round,6-1 6-3,,8287fd1f-9139-4525-99a0-00d7657edf81,,,Raquel Giscafre,ARG,fd4e168f-d118-46bb-86a6-71699ef8270c,,,Kazuko Sawamatsu,JPN
Fed/BJK Cup,d01078bc-7b15-40cf-b588-98e6542d876d,1974-05-19,W-FC-1974-WG-CR-JPN-ARG-01,World Group,Fed/BJK Cup,Clay,O,Italy,Final,Consolation Round,8-6 6-8 6-3,,54784b3d-7f30-470d-ae7d-e52c9b2ad1be,,,Hideko Goto,JPN,022e00d5-ec38-4f40-aae4-ece72de1d5f9,,,Elvira Weisenberger,ARG
Fed/BJK Cup,7bec32cb-6b51-4e39-9420-f02fb8e2d4fc,1974-05-19,W-FC-1974-WG-M-ROU-ARG-01,World Group,Fed/BJK Cup,Clay,O,Italy,Last 32,Main Draw,6-1 6-3,,ef706de2-665f-499e-ba79-d1b500837748,,,Mariana Simionescu,ROU,aa3b9b53-c2ce-45cb-a872-657be5534d78,,,Beatriz Araujo,ARG
Fed/BJK Cup,d5ee78b9-09ea-4654-8c65-f97b4cb2a659,1974-05-19,W-FC-1974-WG-M-ROU-ARG-01,World Group,Fed/BJK Cup,Clay,O,Italy,Last 32,Main Draw,6-3 8-6,,9d4f587b-09b8-4eaa-9c7d-b440018be582,,,Raquel Giscafre,ARG,086e351d-e8a3-4b75-a82e-f5da55612996,,,Virginia Ruzici,ROU
Fed/BJK Cup,22bb7fb6-32e0-4695-9007-3be9f40d6fa3,1975-05-11,W-FC-1975-WG-M-YUG-ARG-01,World Group,Fed/BJK Cup,Clay,O,France,Last 32,Main Draw,6-0 6-0,,6802de6b-6e58-4df3-8fbd-52c5bf114dd2,,,Beatriz Araujo,ARG,74d11aeb-67ad-4fbf-aac9-32e8a82c888e,,,Dora Alavantic,YUG
Fed/BJK Cup,7cbaa10f-516b-4a2f-8ee8-d23ed87ebca0,1975-05-11,W-FC-1975-WG-M-YUG-ARG-01,World Group,Fed/BJK Cup,Clay,O,France,Last 32,Main Draw,6-4 3-6 6-2,,d832ce3f-4761-4c70-9a8d-3733af25d4af,,,Raquel Giscafre,ARG,98c04192-3a8c-47d1-b68e-cddcc25ba04b,,,Mima Jausovec,SLO
Fed/BJK Cup,21be018d-fe2c-4272-8ba9-e0e2d9b3a4a7,1975-05-11,W-FC-1975-WG-M-FRG-ARG-01,World Group,Fed/BJK Cup,Clay,O,France,Last 16,Main Draw,2-6 6-4 6-3,,65d73d3a-1514-4c29-bec0-329dee9703f6,,,Raquel Giscafre,ARG,ece51d53-4652-46d6-a761-fdff4883675d,,,Helga Masthoff,FRG
Fed/BJK Cup,5d3c2577-439b-45a6-bd60-109cecd84666,1975-05-11,W-FC-1975-WG-M-FRG-ARG-01,World Group,Fed/BJK Cup,Clay,O,France,Last 16,Main Draw,6-2 6-2,,36615c70-a948-400c-bf73-a2f885b0ac30,,,Katja Ebbinghaus,FRG,14c1d130-64c4-401b-843c-654fd11d1004,,,Beatriz Araujo,ARG
Fed/BJK Cup,51c1b688-b6d8-4573-8c7f-2e635a7ff61f,1976-08-29,W-FC-1976-WG-M-ARG-NZL-01,World Group,Fed/BJK Cup,I.carpet,I,United States,Last 32,Main Draw,6-1 7-6(0),,5bd0e080-ed15-44ab-96b3-a88c39d7b799,,,Raquel Giscafre,ARG,5f9a397b-52b9-4d96-843a-43b73bf04666,,,Judy Chaloner,NZL
Fed/BJK Cup,9a3c895e-7aa8-4c72-a870-6210a57a70a6,1976-08-29,W-FC-1976-WG-M-ARG-NZL-01,World Group,Fed/BJK Cup,I.carpet,I,United States,Last 32,Main Draw,7-5 6-0,,17224432-ddea-4ba2-8f48-a9e37f6d1cba,,,Viviana Segal,ARG,d6cd02fc-c538-469b-825f-d1b20b778d0a,,,Pauline Elliott,NZL
Fed/BJK Cup,1b5b197d-dc10-4077-83a7-acd538fb24bc,1976-08-29,W-FC-1976-WG-M-NED-ARG-01,World Group,Fed/BJK Cup,I.carpet,I,United States,Last 16,Main Draw,6-0 6-3,,ca652923-48d5-4b68-b2fe-cf94e81a683d,,,Betty Stove,NED,f6de252d-42a8-4045-a0b0-58a6e6b7e36d,,,Raquel Giscafre,ARG
Fed/BJK Cup,f58cf556-0f44-420b-9663-53a7df3f6482,1976-08-29,W-FC-1976-WG-M-NED-ARG-01,World Group,Fed/BJK Cup,I.carpet,I,United States,Last 16,Main Draw,6-1 6-4,,39b00531-584b-4d13-8f04-73b8d0a2083c,,,Tine Zwaan,NED,c16a3dc6-18b3-41b9-b059-813e55724d22,,,Viviana Segal,ARG
Fed/BJK Cup,7e7ae560-9cdc-4784-8ab3-30cab6ce5935,1977-06-18,W-FC-1977-WG-CR-ARG-CHI-01,World Group,Fed/BJK Cup,Grass,O,United Kingdom,Last 16,Consolation Round,6-3 4-6 6-3,,c9ebd028-3e01-4e5c-8a7a-c4dc1131211c,,,Raquel Giscafre,ARG,b6fea70d-71b4-4798-966b-7c50b90a20cf,,,Silvana Urroz,CHI
Fed/BJK Cup,c346d5e8-7eb0-4d83-b2a5-284b024b8760,1977-06-18,W-FC-1977-WG-CR-ARG-CHI-01,World Group,Fed/BJK Cup,Grass,O,United Kingdom,Last 16,Consolation Round,6-4 7-5,,f4509cef-e778-412c-b029-4d822c71daa3,,,Leyla Musalem,CHI,700e6eb1-f316-4b45-b1c6-d6d03ebdcd1a,,,Viviana Segal,ARG
Fed/BJK Cup,2f65bcae-2518-4e75-bf6c-e94639a2227b,1977-06-18,W-FC-1977-WG-CR-ARG-BEL-01,World Group,Fed/BJK Cup,Grass,O,United Kingdom,Quarter Finals,Consolation Round,6-0 6-2,,1ec02bdd-0f0b-4d18-a315-f1cd36b4113b,,,Michele Gurdal,BEL,77fc38da-34ce-4054-9624-8a97d3b02a91,,,Viviana Segal,ARG
Fed/BJK Cup,eaf670ee-109e-4c7f-88d7-874430e81387,1977-06-18,W-FC-1977-WG-CR-ARG-BEL-01,World Group,Fed/BJK Cup,Grass,O,United Kingdom,Quarter Finals,Consolation Round,6-4 6-2,,4c4b23b8-7bc4-4b39-82c5-e1356ef2bf49,,,Elvira Weisenberger,ARG,0261d76b-0749-4db5-bb5c-cddb84a0dca8,,,Marianne De Crop,BEL
Fed/BJK Cup,b01db633-3793-4d54-88a7-ca838fb5b222,1977-06-18,W-FC-1977-WG-M-ARG-CHI-01,World Group,Fed/BJK Cup,Grass,O,United Kingdom,Last 32,Main Draw,0-6 6-4 6-3,,33c42f8a-851e-4ae3-86d9-93500fd1a30f,,,Leyla Musalem,CHI,4173ea9b-580c-44ee-82da-0a323b8b103f,,,Viviana Segal,ARG
Fed/BJK Cup,b3eb3edd-6f1f-405a-a1b1-2f4ca3a83785,1977-06-18,W-FC-1977-WG-M-ARG-CHI-01,World Group,Fed/BJK Cup,Grass,O,United Kingdom,Last 32,Main Draw,6-4 4-6 6-4,,ba6b222a-fa17-4b04-9714-5916c24ec227,,,Raquel Giscafre,ARG,3657d8db-3e11-4d3d-abca-e0131e0a2a57,,,Silvana Urroz,CHI
Fed/BJK Cup,c0732a91-2afb-4505-ab35-b53aa7182ad8,1977-06-18,W-FC-1977-WG-M-ARG-SWE-01,World Group,Fed/BJK Cup,Grass,O,United Kingdom,Last 16,Main Draw,6-4 6-4,,a618a5d0-bb92-42cb-a5a7-0aa7812c207e,,,Mimi Wikstedt,SWE,934a46dd-d914-4b20-b3cd-26be67061935,,,Elvira Weisenberger,ARG
Fed/BJK Cup,f5943611-7aa5-46c9-bdc4-43657e91cd1b,1977-06-18,W-FC-1977-WG-M-ARG-SWE-01,World Group,Fed/BJK Cup,Grass,O,United Kingdom,Last 16,Main Draw,6-0 6-4,,d63166a5-d1fb-4029-8dab-26118333f5f4,,,Ingrid Bentzer,SWE,fe2bd5bc-38c0-4459-aaa7-5c80058e1ee1,,,Raquel Giscafre,ARG
Fed/BJK Cup,0d1c1784-54d0-498f-a9fa-d38abac7dd2e,1978-12-03,W-FC-1978-WG-M-ARG-DEN-01,World Group,Fed/BJK Cup,Grass,O,Australia,Last 32,Main Draw,11-9 2-6 6-4,,939f4b73-e888-4474-8f81-fe45066fe507,,,Ivanna Madruga-Osses,ARG,1c838cec-ef19-42de-a61c-c2fe27a75e15,,,Dorte Ekner,DEN
Fed/BJK Cup,cc9d7579-017f-4756-b3c2-d81b9cd166d6,1978-12-03,W-FC-1978-WG-M-ARG-DEN-01,World Group,Fed/BJK Cup,Grass,O,Australia,Last 32,Main Draw,6-2 6-4,,f78246ed-12b8-4b19-81d7-a87d3998623e,,,Raquel Giscafre,ARG,df3bbb6d-0831-4cb3-9414-ac5edb48caa2,,,Anne-Mette Sorensen,DEN
Fed/BJK Cup,6e4fe8c4-fb21-4175-ab02-344d0b50c7c4,1978-12-03,W-FC-1978-WG-M-FRA-ARG-01,World Group,Fed/BJK Cup,Grass,O,Australia,Last 16,Main Draw,6-1 6-3,,5875a7cc-6f65-4cc8-81fa-d40e69631075,,,Gail Benedetti,FRA,7689c522-0d01-4535-8343-25fc14216e17,,,Raquel Giscafre,ARG
Fed/BJK Cup,eba9e9f9-7ab5-43d5-818d-7a37ba2fd3aa,1978-12-03,W-FC-1978-WG-M-FRA-ARG-01,World Group,Fed/BJK Cup,Grass,O,Australia,Last 16,Main Draw,6-4 6-2,,67626a25-60e2-448b-8713-f28c9479990c,,,Francoise Durr,FRA,b62f2d3a-dc8e-46ef-8ce6-bc426e6f75e9,,,Ivanna Madruga-Osses,ARG
Fed/BJK Cup,00000000-0000-0000-0000-000000000000,1979-05-06,W-FC-1979-WG-CR-ARG-ESP-01,World Group,Fed/BJK Cup,Clay,O,Spain,Final,Consolation Round,,,4b600a89-4a95-4f10-9330-383a0dd4144b,,,Emilse Rapponi-Longo,ARG,ffa11317-1a0b-4f60-a991-de22a813841b,,,Carmen Perea-Alcala,ESP
Fed/BJK Cup,00000000-0000-0000-0000-000000000001,1979-05-06,W-FC-1979-WG-CR-ARG-ESP-01,World Group,Fed/BJK Cup,Clay,O,Spain,Final,Consolation Round,6-1 6-3,,ca1ea628-aca6-4a7d-8a93-84228bca3495,,,Adriana Villagran-Reami,ARG,ffa11317-1a0b-4f60-a991-de22a813841a,,,Monica Alvarez de Mon,ESP
Fed/BJK Cup,00000000-0000-0000-0000-000000000002,1979-05-06,W-FC-1979-WG-CR-ARG-HUN-01,World Group,Fed/BJK Cup,Clay,O,Spain,Last 16,Consolation Round,8-6 7-5,,4b600a89-4a95-4f10-9330-383a0dd4144b,,,Emilse Rapponi-Longo,ARG,ffa11317-1a0b-4f60-a991-de22a813841b,,,Anna Nemeth,HUN
Fed/BJK Cup,00000000-0000-0000-0000-000000000003,1979-05-06,W-FC-1979-WG-CR-ARG-HUN-01,World Group,Fed/BJK Cup,Clay,O,Spain,Last 16,Consolation Round,6-3 6-1,,bfb4443c-42c7-4f8b-a1ae-762adbd7a6e4,,,Ivanna Madruga-Osses,ARG,ffa11317-1a0b-4f60-a991-de22a813841c,,,Judit Szorenyi,HUN
Fed/BJK Cup,67448535-34a4-4f02-8134-a339133353f7,1979-05-06,W-FC-1979-WG-M-ARG-NED-01,World Group,Fed/BJK Cup,Clay,O,Spain,Last 32,Main Draw,6-4 6-4,,f4e0e1c1-1d93-4d95-87d2-088d8e32a670,,,Betty Stove,NED,bfb4443c-42c7-4f8b-a1ae-762adbd7a6e4,,,Ivanna Madruga-Osses,ARG
Fed/BJK Cup,bd187749-db97-4ca9-8ce6-88c0cf51ea6d,1979-05-06,W-FC-1979-WG-M-ARG-NED-01,World Group,Fed/BJK Cup,Clay,O,Spain,Last 32,Main Draw,6-2 7-5,,971cd6dd-a61e-4d3d-8ea5-f9ebe55c51cf,,,Elly Appel,NED,fb0969ff-5b45-40b5-b043-ef9d25628049,,,Emilse Rapponi-Longo,ARG
Fed/BJK Cup,4b78ea8a-2296-438c-b5ae-dc35cddee2e1,1980-05-25,W-FC-1980-WG-M-ARG-NED-01,World Group,Fed/BJK Cup,Clay,O,Germany,Last 32,Main Draw,6-3 6-2,,8399aad3-f288-435d-b46d-7eb63d7a2c3b,,,Claudia Casabianca,ARG,3bddbe21-ccb9-46c1-ba59-710375eb831d,,,Elly Appel,NED
Fed/BJK Cup,f6743fc1-a879-4b0c-b2e1-1ba50f3a9279,1980-05-25,W-FC-1980-WG-M-ARG-NED-01,World Group,Fed/BJK Cup,Clay,O,Germany,Last 32,Main Draw,7-5 6-1,,818ed363-6efd-4db1-bfe6-fb9aaeae909e,,,Ivanna Madruga-Osses,ARG,ee262082-722f-45af-ae3d-47e853ed4c09,,,Marcella Mesker,NED
Fed/BJK Cup,106d2648-e90c-4774-8dc8-c6a80f3491f3,1980-05-25,W-FC-1980-WG-M-ARG-GBR-01,World Group,Fed/BJK Cup,Clay,O,Germany,Last 16,Main Draw,5-7 7-6(0) 6-2,,e9ae87b6-29fa-4666-91c7-4cc5f1d79b70,,,Sue Barker,GBR,ca1ea628-aca6-4a7d-8a93-84228bca3495,,,Adriana Villagran-Reami,ARG
Fed/BJK Cup,e0eb6917-05e4-43b1-b4ce-4e75287dab51,1980-05-25,W-FC-1980-WG-M-ARG-GBR-01,World Group,Fed/BJK Cup,Clay,O,Germany,Last 16,Main Draw,7-5 7-5,,f5be3cb7-229e-44be-a590-8e2fe68837aa,,,Ivanna Madruga-Osses,ARG,48e494d4-4cf7-4799-8a75-198296f803d2,,,Virginia Wade,GBR
Fed/BJK Cup,75fd4d32-1ff2-4b18-920b-2f89ddec061b,1982-07-25,W-FC-1982-WG-CR-SEN-ARG-01,World Group,Fed/BJK Cup,Hard,O,United States,Last 16,Consolation Round,6-0 6-3,,c9f0eef1-4216-41ec-9bb9-55bf03450846,,,Adriana Villagran-Reami,ARG,58d20eee-21d3-42e7-875f-d0e66e5e453d,,,Sadia Berthe-Hoffman,SEN
Fed/BJK Cup,93785d52-a88e-4a2d-b9fc-fa2bc1e418e2,1982-07-25,W-FC-1982-WG-CR-SEN-ARG-01,World Group,Fed/BJK Cup,Hard,O,United States,Last 16,Consolation Round,6-1 6-1,,4b600a89-4a95-4f10-9330-383a0dd4144b,,,Emilse Rapponi-Longo,ARG,b717357c-750a-4156-9edf-8abf3f2332a9,,,Saida Berthe,SEN
Fed/BJK Cup,1fe4a62f-5c37-4d4c-a979-2e6736cb4232,1982-07-25,W-FC-1982-WG-CR-TPE-ARG-01,World Group,Fed/BJK Cup,Hard,O,United States,Quarter Finals,Consolation Round,6-1 6-3,,8eaa178a-3e23-461c-9782-b4cd9a3a8b67,,,Ivanna Madruga-Osses,ARG,13e65089-baa5-4c1b-8f5f-04a20eb429fc,,,Chiu-Mei Ho,TPE
Fed/BJK Cup,f2da2a04-6dc5-420f-b55e-d4f812376ca1,1982-07-25,W-FC-1982-WG-CR-TPE-ARG-01,World Group,Fed/BJK Cup,Hard,O,United States,Quarter Finals,Consolation Round,4-6 6-1 6-1,,a1cae358-32c1-4631-9bd1-20561612fdb8,,,Adriana Villagran-Reami,ARG,942d1040-92c2-425b-94ac-b3238c5033df,,,Hsiu-Tsuan Wen,TPE
Fed/BJK Cup,56fb4968-0314-46b6-9586-564bc78f4d7d,1982-07-25,W-FC-1982-WG-CR-CAN-ARG-01,World Group,Fed/BJK Cup,Hard,O,United States,Semi Finals,Consolation Round,6-0 7-6(0),,503f2b7b-0767-434f-91af-8db9cbfa4937,,,Carling Bassett-Seguso,CAN,98a1fcbf-8ad3-4964-8dd5-bc1eb6870356,,,Adriana Villagran-Reami,ARG
Fed/BJK Cup,fcc1ba0e-c846-4d09-a67e-e8f46ce1f07c,1982-07-25,W-FC-1982-WG-CR-CAN-ARG-01,World Group,Fed/BJK Cup,Hard,O,United States,Semi Finals,Consolation Round,4-6 7-5 6-2,,46cf98c9-7917-4c19-bf6a-3f2d5a4bfb4d,,,Ivanna Madruga-Osses,ARG,3b4e8bd1-bca6-42df-8f61-6c1d9d4e5714,,,Marjorie Blackwood,CAN
Fed/BJK Cup,260006cd-caf2-44fa-8859-94c656fb9df6,1982-07-25,W-FC-1982-WG-M-PER-ARG-01,World Group,Fed/BJK Cup,Hard,O,United States,Last 32,Main Draw,6-4 6-4,,52c67a1d-2345-43c5-a07a-f029f0841f88,,,Laura Gildemeister,PER,beeccf23-c5e6-4110-ae95-27dac9caa1e2,,,Ivanna Madruga-Osses,ARG
Fed/BJK Cup,add16ff5-ea83-4851-82f0-067f08f45a38,1982-07-25,W-FC-1982-WG-M-PER-ARG-01,World Group,Fed/BJK Cup,Hard,O,United States,Last 32,Main Draw,6-3 3-6 6-2,,5ff666ad-a469-4b39-b9b6-eb542e249b7e,,,Emilse Rapponi-Longo,ARG,bdecffe7-797c-42a7-ae9d-284c92102fe7,,,Pilar Vasquez,PER
