matchType,matchId,date,tournamentId,tournamentName,tournamentCategory,surface,inOrOutdoor,tournamentCountry,roundName,draw,result,resultStatusDesc,winnerId,winnerEntry,winnerSeed,winnerName,winnerCountry,loserId,loserEntry,loserSeed,loserName,loserCountry
ITF,1020117896,1994-05-09,1020001409,"$25,000 Budapest I",W25,Clay,O,Hungary,QR1,Q,6-4 6-4,,800192142,DA,,Valeria Strappa,ARG,800181377,DA,6,Agnes Gee,HUN
ITF,1020117908,1994-05-09,1020001409,"$25,000 Budapest I",W25,Clay,O,Hungary,QR2,Q,6-1 6-3,,800192147,DA,,Sabina Radevicova,CZE,800192142,DA,,Valeria Strappa,ARG
ITF,1020102107,1994-05-23,1020001365,"$25,000 Barcelona",W25,Clay,O,Spain,1st Round,M,6-1 7-5,,800180485,DA,,Silvia Ramon-Cortes,ESP,800191285,DA,,Laura Montalvo,ARG
ITF,1020102109,1994-05-23,1020001365,"$25,000 Barcelona",W25,Clay,O,Spain,1st Round,M,6-3 4-6 6-3,,800179125,DA,6,Petra Thoren,FIN,800179585,DA,,Cristina Tessi,ARG
ITF,1020102110,1994-05-23,1020001365,"$25,000 Barcelona",W25,Clay,O,Spain,1st Round,M,7-5 6-3,,800184570,DA,5,Mariana Diaz-Oliva,ARG,800183636,LL,,Jean Ceniza,USA
ITF,1020102116,1994-05-23,1020001365,"$25,000 Barcelona",W25,Clay,O,Spain,1st Round,M,6-4 3-6 6-1,,800185115,LL,,Pamela Zingman,ARG,800181281,DA,,Yuka Kaneko,JPN
ITF,1020102122,1994-05-23,1020001365,"$25,000 Barcelona",W25,Clay,O,Spain,2nd Round,M,6-3 6-2,,800182574,DA,,Lubomira Bacheva,BUL,800184570,DA,5,Mariana Diaz-Oliva,ARG
ITF,1020102125,1994-05-23,1020001365,"$25,000 Barcelona",W25,Clay,O,Spain,2nd Round,M,6-0 6-3,,800183191,DA,2,Cristina Torrens Valero,ESP,800185115,LL,,Pamela Zingman,ARG
ITF,1020116616,1994-05-23,1020001365,"$25,000 Barcelona",W25,Clay,O,Spain,QR1,Q,6-0 6-3,,800183183,DA,1,Maria-Fernanda Landa,ARG,800192107,DA,,Conchita Martinez-Granados,ESP
ITF,1020116620,1994-05-23,1020001365,"$25,000 Barcelona",W25,Clay,O,Spain,QR1,Q,6-4 6-3,,800181210,DA,16,Katarzyna Malec,POL,800199372,DA,,Paula Racedo,ARG
ITF,1020116623,1994-05-23,1020001365,"$25,000 Barcelona",W25,Clay,O,Spain,QR1,Q,6-1 4-6 6-4,,800180832,DA,6,Laura Glitz,USA,800192228,DA,,Mariana Lopez-Palacios,ARG
ITF,1020116629,1994-05-23,1020001365,"$25,000 Barcelona",W25,Clay,O,Spain,QR1,Q,6-0 6-2,,800179880,DA,,Cathy Caverzasio,ITA,800199338,DA,,Daniela Forti,ARG
ITF,1020116633,1994-05-23,1020001365,"$25,000 Barcelona",W25,Clay,O,Spain,QR1,Q,6-1 6-2,,800185491,WC,,Fabiola Zuluaga,COL,800181351,DA,,Maria-Florencia Cianfagna,ARG
ITF,1020116635,1994-05-23,1020001365,"$25,000 Barcelona",W25,Clay,O,Spain,QR1,Q,6-2 2-6 6-1,,800192085,DA,,Mariana Randrup,ARG,800192231,DA,13,Emmanuelle Gagliardi,MON
ITF,1020116636,1994-05-23,1020001365,"$25,000 Barcelona",W25,Clay,O,Spain,QR1,Q,6-3 6-2,,800185115,DA,15,Pamela Zingman,ARG,800186084,DA,,Renata Brito,BRA
ITF,1020116638,1994-05-23,1020001365,"$25,000 Barcelona",W25,Clay,O,Spain,QR1,Q,6-3 6-2,,800192090,DA,,Marcela Demilio,ARG,800192094,DA,,Carla Bazzon,BRA
ITF,1020116644,1994-05-23,1020001365,"$25,000 Barcelona",W25,Clay,O,Spain,QR1,Q,6-2 6-0,,800190951,DA,11,Rosa-Maria Llaneras,ESP,800192089,DA,,Mariana Eberle,ARG
ITF,1020116645,1994-05-23,1020001365,"$25,000 Barcelona",W25,Clay,O,Spain,QR1,Q,6-1 6-2,,800184312,DA,,Guadalupe Bugallo,ARG,800190770,DA,,Vickie Paynter,USA
ITF,1020116648,1994-05-23,1020001365,"$25,000 Barcelona",W25,Clay,O,Spain,QR2,Q,6-1 6-2,,800179347,DA,,Heidi Sprung,AUT,800183183,DA,1,Maria-Fernanda Landa,ARG
ITF,1020116657,1994-05-23,1020001365,"$25,000 Barcelona",W25,Clay,O,Spain,QR2,Q,6-3 2-6 7-5,,800192085,DA,,Mariana Randrup,ARG,800182740,DA,,Vanessa Menga,BRA
ITF,1020116658,1994-05-23,1020001365,"$25,000 Barcelona",W25,Clay,O,Spain,QR2,Q,6-4 6-1,,800185115,DA,15,Pamela Zingman,ARG,800192086,DA,,Eva Borras,ESP
ITF,1020116659,1994-05-23,1020001365,"$25,000 Barcelona",W25,Clay,O,Spain,QR2,Q,6-1 7-5,,800192090,DA,,Marcela Demilio,ARG,800182796,DA,,Melissa Beadman,AUS
ITF,1020116662,1994-05-23,1020001365,"$25,000 Barcelona",W25,Clay,O,Spain,QR2,Q,6-2 6-4,,800190951,DA,11,Rosa-Maria Llaneras,ESP,800184312,DA,,Guadalupe Bugallo,ARG
ITF,1020116668,1994-05-23,1020001365,"$25,000 Barcelona",W25,Clay,O,Spain,QR3,Q,6-4 6-1,,800185491,WC,,Fabiola Zuluaga,COL,800192085,DA,,Mariana Randrup,ARG
ITF,1020116669,1994-05-23,1020001365,"$25,000 Barcelona",W25,Clay,O,Spain,QR3,Q,6-1 6-0,,800185115,DA,15,Pamela Zingman,ARG,800192090,DA,,Marcela Demilio,ARG
ITF,1020116674,1994-05-23,1020001365,"$25,000 Barcelona",W25,Clay,O,Spain,QR4,Q,6-2 7-6,,800185491,WC,,Fabiola Zuluaga,COL,800185115,DA,15,Pamela Zingman,ARG
ITF,1020102134,1994-05-30,1020001366,"$25,000 Barcelona",W25,Clay,O,Spain,1st Round,M,4-6 6-1 6-4,,800192231,LL,,Emmanuelle Gagliardi,MON,800179585,Q,,Cristina Tessi,ARG
ITF,1020102142,1994-05-30,1020001366,"$25,000 Barcelona",W25,Clay,O,Spain,1st Round,M,6-2 6-3,,800184570,DA,,Mariana Diaz-Oliva,ARG,800181059,DA,,Petra Raclavska,CZE
ITF,1020102144,1994-05-30,1020001366,"$25,000 Barcelona",W25,Clay,O,Spain,1st Round,M,6-2 7-5,,800180448,DA,3,Lea Ghirardi,FRA,800191285,DA,,Laura Montalvo,ARG
ITF,1020116676,1994-05-30,1020001366,"$25,000 Barcelona",W25,Clay,O,Spain,QR1,Q,7-6 7-5,,800183183,DA,1,Maria-Fernanda Landa,ARG,800186084,DA,,Renata Brito,BRA
ITF,1020116677,1994-05-30,1020001366,"$25,000 Barcelona",W25,Clay,O,Spain,QR1,Q,6-3 6-2,,800192090,DA,,Marcela Demilio,ARG,800199653,DA,,Ana Sans,ESP
ITF,1020116678,1994-05-30,1020001366,"$25,000 Barcelona",W25,Clay,O,Spain,QR1,Q,5-7 6-3 6-1,,800192085,DA,,Mariana Randrup,ARG,800192216,DA,,Coral Orpi,ESP
ITF,1020116698,1994-05-30,1020001366,"$25,000 Barcelona",W25,Clay,O,Spain,QR1,Q,6-3 6-4,,800192089,DA,,Mariana Eberle,ARG,800181351,DA,,Maria-Florencia Cianfagna,ARG
ITF,1020116699,1994-05-30,1020001366,"$25,000 Barcelona",W25,Clay,O,Spain,QR1,Q,6-2 6-0,,800179585,DA,3,Cristina Tessi,ARG,800192102,DA,,Carmen Gajo-Torrell,ESP
ITF,1020116703,1994-05-30,1020001366,"$25,000 Barcelona",W25,Clay,O,Spain,QR1,Q,6-3 6-3,,800190260,DA,15,Patricia Aznar,ESP,800184312,DA,,Guadalupe Bugallo,ARG
ITF,1020116704,1994-05-30,1020001366,"$25,000 Barcelona",W25,Clay,O,Spain,QR1,Q,6-2 6-4,,800185115,DA,9,Pamela Zingman,ARG,800199338,DA,,Daniela Forti,ARG
ITF,1020116708,1994-05-30,1020001366,"$25,000 Barcelona",W25,Clay,O,Spain,QR2,Q,6-0 6-2,,800183183,DA,1,Maria-Fernanda Landa,ARG,800192090,DA,,Marcela Demilio,ARG
ITF,1020116709,1994-05-30,1020001366,"$25,000 Barcelona",W25,Clay,O,Spain,QR2,Q,6-2 1-6 6-0,,800185975,DA,16,Miho Saeki,JPN,800192085,DA,,Mariana Randrup,ARG
ITF,1020116719,1994-05-30,1020001366,"$25,000 Barcelona",W25,Clay,O,Spain,QR2,Q,6-2 6-3,,800179585,DA,3,Cristina Tessi,ARG,800192089,DA,,Mariana Eberle,ARG
ITF,1020116722,1994-05-30,1020001366,"$25,000 Barcelona",W25,Clay,O,Spain,QR2,Q,6-1 6-4,,800185115,DA,9,Pamela Zingman,ARG,800192092,DA,,Sonia Alves,ESP
ITF,1020116724,1994-05-30,1020001366,"$25,000 Barcelona",W25,Clay,O,Spain,QR3,Q,6-2 6-2,,800185975,DA,16,Miho Saeki,JPN,800183183,DA,1,Maria-Fernanda Landa,ARG
ITF,1020116729,1994-05-30,1020001366,"$25,000 Barcelona",W25,Clay,O,Spain,QR3,Q,6-2 1-6 6-3,,800179585,DA,3,Cristina Tessi,ARG,800192107,DA,,Conchita Martinez-Granados,ESP
ITF,1020116731,1994-05-30,1020001366,"$25,000 Barcelona",W25,Clay,O,Spain,QR3,Q,6-3 6-4,,800180085,DA,2,Min Tang,HKG,800185115,DA,9,Pamela Zingman,ARG
ITF,1020116734,1994-05-30,1020001366,"$25,000 Barcelona",W25,Clay,O,Spain,QR4,Q,6-7 6-4 6-1,,800179585,DA,3,Cristina Tessi,ARG,800192088,DA,,Beatriz Aguilar,ESP
ITF,1020185733,1994-05-30,1020001366,"$25,000 Barcelona",W25,Clay,O,Spain,2nd Round,M,6-3 1-0 ret.,Retired,800183191,DA,5,Cristina Torrens Valero,ESP,800184570,DA,,Mariana Diaz-Oliva,ARG
ITF,1020104277,1994-06-06,1020001444,"$25,000 Caserta",W25,Clay,O,Italy,1st Round,M,6-2 6-1,,800179585,LL,,Cristina Tessi,ARG,800183435,DA,,Noelia Perez-Penate,ESP
ITF,1020104278,1994-06-06,1020001444,"$25,000 Caserta",W25,Clay,O,Italy,1st Round,M,6-2 7-5,,800191285,DA,,Laura Montalvo,ARG,800186932,DA,,Emanuela Sangiorgi,ITA
ITF,1020104281,1994-06-06,1020001444,"$25,000 Caserta",W25,Clay,O,Italy,1st Round,M,6-3 6-1,,800482349,DA,,Flora Perfetti,ITA,800183183,DA,,Maria-Fernanda Landa,ARG
ITF,1020104290,1994-06-06,1020001444,"$25,000 Caserta",W25,Clay,O,Italy,2nd Round,M,6-3 6-1,,800180438,DA,3,Neus Avila Bonastra,ESP,800179585,LL,,Cristina Tessi,ARG
ITF,1020104291,1994-06-06,1020001444,"$25,000 Caserta",W25,Clay,O,Italy,2nd Round,M,6-3 6-1,,800191285,DA,,Laura Montalvo,ARG,800186106,WC,,Alice Canepa,ITA
ITF,1020104297,1994-06-06,1020001444,"$25,000 Caserta",W25,Clay,O,Italy,Quarter-finals,M,6-2 6-4,,800180438,DA,3,Neus Avila Bonastra,ESP,800191285,DA,,Laura Montalvo,ARG
ITF,1020105614,1994-06-06,1020001492,"$25,000 Elvas",W25,Hard,O,Portugal,1st Round,M,6-0 6-1,,800190851,DA,,Desiree Leupold,AUT,800183186,DA,,Cintia Tortorella,ARG
ITF,1020105618,1994-06-06,1020001492,"$25,000 Elvas",W25,Hard,O,Portugal,1st Round,M,6-1 6-3,,800186769,DA,,Sandra Van Der Aa,NED,800192085,DA,,Mariana Randrup,ARG
ITF,1020118876,1994-06-06,1020001444,"$25,000 Caserta",W25,Clay,O,Italy,QR1,Q,7-5 6-2,,800184087,DA,,Miriam D'Agostini,BRA,800185115,DA,,Pamela Zingman,ARG
ITF,1020118879,1994-06-06,1020001444,"$25,000 Caserta",W25,Clay,O,Italy,QR1,Q,3-6 6-4 6-3,,800179585,DA,4,Cristina Tessi,ARG,800186102,WC,,Giulia Casoni,ITA
ITF,1020118893,1994-06-06,1020001444,"$25,000 Caserta",W25,Clay,O,Italy,QR2,Q,6-2 3-6 6-4,,800179585,DA,4,Cristina Tessi,ARG,800192637,DA,,Valeria Madaro,ITA
ITF,1020118900,1994-06-06,1020001444,"$25,000 Caserta",W25,Clay,O,Italy,QR3,Q,6-3 7-5,,800182532,DA,5,Olga Lugina,UKR,800179585,DA,4,Cristina Tessi,ARG
ITF,1020120292,1994-06-06,1020001492,"$25,000 Elvas",W25,Hard,O,Portugal,QR2,Q,6-4 6-4,,800192228,DA,6,Mariana Lopez-Palacios,ARG,800184932,DA,,Patricia Wartusch,AUT
ITF,1020120298,1994-06-06,1020001492,"$25,000 Elvas",W25,Hard,O,Portugal,QR3,Q,6-0 6-3,,800185491,DA,4,Fabiola Zuluaga,COL,800192228,DA,6,Mariana Lopez-Palacios,ARG
ITF,1020177308,1994-06-06,1020001492,"$25,000 Elvas",W25,Hard,O,Portugal,QR1,Q,-,Bye,800192228,DA,6,Mariana Lopez-Palacios,ARG,Unknown,,,Bye,-
ITF,1020113660,1994-06-13,1020001809,"$25,000 Sezze",W25,Clay,O,Italy,1st Round,M,6-1 6-7 6-1,,800482349,DA,,Flora Perfetti,ITA,800183183,Q,,Maria-Fernanda Landa,ARG
ITF,1020113665,1994-06-13,1020001809,"$25,000 Sezze",W25,Clay,O,Italy,1st Round,M,6-2 6-4,,800185358,Q,,Anca Barna,GER,800191285,DA,,Laura Montalvo,ARG
ITF,1020129399,1994-06-13,1020001809,"$25,000 Sezze",W25,Clay,O,Italy,QR1,Q,6-1 6-2,,800190795,DA,3,Maaike Koutstaal,NED,800185115,DA,,Pamela Zingman,ARG
ITF,1020129403,1994-06-13,1020001809,"$25,000 Sezze",W25,Clay,O,Italy,QR1,Q,6-7 7-5 6-2,,800183174,DA,,Magali Benitez,PAR,800179585,DA,5,Cristina Tessi,ARG
ITF,1020129404,1994-06-13,1020001809,"$25,000 Sezze",W25,Clay,O,Italy,QR1,Q,6-2 6-3,,800183183,DA,,Maria-Fernanda Landa,ARG,800192634,DA,,Stefania Indemini,ITA
ITF,1020129415,1994-06-13,1020001809,"$25,000 Sezze",W25,Clay,O,Italy,QR2,Q,6-4 6-1,,800183183,DA,,Maria-Fernanda Landa,ARG,800183174,DA,,Magali Benitez,PAR
ITF,1020129421,1994-06-13,1020001809,"$25,000 Sezze",W25,Clay,O,Italy,QR3,Q,6-2 6-4,,800183183,DA,,Maria-Fernanda Landa,ARG,800184087,DA,,Miriam D'Agostini,BRA
ITF,1020115426,1994-06-20,1020001873,"$25,000 Valladolid",W25,Hard,O,Spain,1st Round,M,6-3 6-1,,800181281,DA,,Yuka Kaneko,JPN,800183183,DA,,Maria-Fernanda Landa,ARG
ITF,1020115434,1994-06-20,1020001873,"$25,000 Valladolid",W25,Hard,O,Spain,1st Round,M,6-0 6-3,,800192836,Q,,Paula Hermida-Velo,ESP,800183186,DA,,Cintia Tortorella,ARG
ITF,1020115439,1994-06-20,1020001873,"$25,000 Valladolid",W25,Hard,O,Spain,1st Round,M,6-1 6-3,,800191285,DA,,Laura Montalvo,ARG,800191002,DA,,Gala Leon Garcia,ESP
ITF,1020115448,1994-06-20,1020001873,"$25,000 Valladolid",W25,Hard,O,Spain,2nd Round,M,6-3 6-3,,800191285,DA,,Laura Montalvo,ARG,800180773,DA,2,Maria-Alejandra Vento-Kabchi,VEN
ITF,1020115452,1994-06-20,1020001873,"$25,000 Valladolid",W25,Hard,O,Spain,Quarter-finals,M,6-7 6-3 6-1,,800183197,DA,6,Lenka Nemeckova,CZE,800191285,DA,,Laura Montalvo,ARG
ITF,1020131100,1994-06-20,1020001873,"$25,000 Valladolid",W25,Hard,O,Spain,QR1,Q,6-1 6-0,,800192228,DA,,Mariana Lopez-Palacios,ARG,800199890,DA,,Kelly Liggan,IRL
ITF,1020131125,1994-06-20,1020001873,"$25,000 Valladolid",W25,Hard,O,Spain,QR2,Q,6-3 6-4,,800179877,DA,11,Immaculada Varas-Caro,ESP,800192228,DA,,Mariana Lopez-Palacios,ARG
ITF,1020131134,1994-06-20,1020001873,"$25,000 Valladolid",W25,Hard,O,Spain,QR2,Q,7-6 3-6 6-4,,800185115,DA,2,Pamela Zingman,ARG,800179716,DA,,Emilie Viqueira,PUR
ITF,1020131142,1994-06-20,1020001873,"$25,000 Valladolid",W25,Hard,O,Spain,QR3,Q,7-6 3-6 6-4,,800185115,DA,2,Pamela Zingman,ARG,800192216,DA,,Coral Orpi,ESP
ITF,1020131146,1994-06-20,1020001873,"$25,000 Valladolid",W25,Hard,O,Spain,QR4,Q,6-3 4-6 6-4,,800192836,DA,14,Paula Hermida-Velo,ESP,800185115,DA,2,Pamela Zingman,ARG
ITF,1020178991,1994-06-20,1020001873,"$25,000 Valladolid",W25,Hard,O,Spain,QR1,Q,-,Bye,800185115,DA,2,Pamela Zingman,ARG,Unknown,,,Bye,-
ITF,1020103777,1994-06-27,1020001425,"$25,000 Caceres",W25,Hard,O,Spain,1st Round,M,6-3 6-0,,800185357,DA,,Adriana Barna,GER,800185115,LL,,Pamela Zingman,ARG
ITF,1020103778,1994-06-27,1020001425,"$25,000 Caceres",W25,Hard,O,Spain,1st Round,M,7-5 3-6 6-3,,800183183,Q,,Maria-Fernanda Landa,ARG,800180462,DA,,Paula Cabezas,CHI
ITF,1020103787,1994-06-27,1020001425,"$25,000 Caceres",W25,Hard,O,Spain,1st Round,M,7-5 6-3,,800190261,DA,4,Maria Sanchez Lorenzo,ESP,800183186,DA,,Cintia Tortorella,ARG
ITF,1020103788,1994-06-27,1020001425,"$25,000 Caceres",W25,Hard,O,Spain,1st Round,M,6-7 7-5 6-3,,800182909,LL,,Selima Sfar,TUN,800191285,DA,6,Laura Montalvo,ARG
ITF,1020103793,1994-06-27,1020001425,"$25,000 Caceres",W25,Hard,O,Spain,2nd Round,M,6-3 6-7 6-3,,800183183,Q,,Maria-Fernanda Landa,ARG,800182137,DA,8,Katharina Buche,AUT
ITF,1020103800,1994-06-27,1020001425,"$25,000 Caceres",W25,Hard,O,Spain,Quarter-finals,M,6-3 6-3,,800181073,DA,1,Virginia Ruano Pascual,ESP,800183183,Q,,Maria-Fernanda Landa,ARG
ITF,1020118366,1994-06-27,1020001425,"$25,000 Caceres",W25,Hard,O,Spain,QR1,Q,6-0 6-3,,800192228,DA,,Mariana Lopez-Palacios,ARG,800192869,DA,,Carolina Duran,ESP
ITF,1020118384,1994-06-27,1020001425,"$25,000 Caceres",W25,Hard,O,Spain,QR2,Q,6-3 6-1,,800185115,DA,5,Pamela Zingman,ARG,800190890,DA,,Cristina Lopez-De Subijana,ESP
ITF,1020118385,1994-06-27,1020001425,"$25,000 Caceres",W25,Hard,O,Spain,QR2,Q,6-3 6-1,,800179878,DA,10,Janet Souto-Garcia,ESP,800192228,DA,,Mariana Lopez-Palacios,ARG
ITF,1020118387,1994-06-27,1020001425,"$25,000 Caceres",W25,Hard,O,Spain,QR2,Q,6-2 6-3,,800183183,DA,2,Maria-Fernanda Landa,ARG,800192868,DA,,Maria-Dolores Valles,ESP
ITF,1020118394,1994-06-27,1020001425,"$25,000 Caceres",W25,Hard,O,Spain,QR3,Q,3-6 6-4 6-3,,800185115,DA,5,Pamela Zingman,ARG,800179878,DA,10,Janet Souto-Garcia,ESP
ITF,1020118395,1994-06-27,1020001425,"$25,000 Caceres",W25,Hard,O,Spain,QR3,Q,6-3 5-7 6-4,,800183183,DA,2,Maria-Fernanda Landa,ARG,800191282,DA,11,Germana Di Natale,ITA
ITF,1020118399,1994-06-27,1020001425,"$25,000 Caceres",W25,Hard,O,Spain,QR4,Q,6-0 2-6 6-4,,800183183,DA,2,Maria-Fernanda Landa,ARG,800185115,DA,5,Pamela Zingman,ARG
ITF,1020176918,1994-06-27,1020001425,"$25,000 Caceres",W25,Hard,O,Spain,QR1,Q,-,Bye,800185115,DA,5,Pamela Zingman,ARG,Unknown,,,Bye,-
ITF,1020176928,1994-06-27,1020001425,"$25,000 Caceres",W25,Hard,O,Spain,QR1,Q,-,Bye,800183183,DA,2,Maria-Fernanda Landa,ARG,Unknown,,,Bye,-
ITF,1020115115,1995-12-11,1020001862,"$50,000 Tucuman",W50,Clay,O,Argentina,1st Round,M,6-1 2-6 6-3,,800179272,DA,1,Florencia Labat,ARG,800195159,DA,,Celeste Contin,ARG
ITF,1020115116,1995-12-11,1020001862,"$50,000 Tucuman",W50,Clay,O,Argentina,1st Round,M,6-2 6-0,,800191285,DA,,Laura Montalvo,ARG,800192225,DA,,Caroline Bodart,BEL
ITF,1020115118,1995-12-11,1020001862,"$50,000 Tucuman",W50,Clay,O,Argentina,1st Round,M,6-4 6-4,,800184570,DA,8,Mariana Diaz-Oliva,ARG,800178895,DA,,Patricia Tarabini,ARG
ITF,1020115119,1995-12-11,1020001862,"$50,000 Tucuman",W50,Clay,O,Argentina,1st Round,M,6-3 6-3,,800183052,DA,4,Andrea Glass,GER,800181351,DA,,Maria-Florencia Cianfagna,ARG
ITF,1020115123,1995-12-11,1020001862,"$50,000 Tucuman",W50,Clay,O,Argentina,1st Round,M,6-2 6-0,,800178275,DA,5,Mercedes Paz,ARG,800182740,DA,,Vanessa Menga,BRA
ITF,1020115124,1995-12-11,1020001862,"$50,000 Tucuman",W50,Clay,O,Argentina,1st Round,M,6-4 6-1,,800180956,DA,,Larissa Schaerer,PAR,800199373,WC,,Romina Ottoboni,ARG
ITF,1020115125,1995-12-11,1020001862,"$50,000 Tucuman",W50,Clay,O,Argentina,1st Round,M,6-3 3-6 6-1,,800185115,Q,,Pamela Zingman,ARG,800190276,Q,,Maria Noel Losada,ARG
ITF,1020115126,1995-12-11,1020001862,"$50,000 Tucuman",W50,Clay,O,Argentina,1st Round,M,7-6 6-3,,800183201,DA,3,Paola Suarez,ARG,800191516,DA,,Veronica Stele,ARG
ITF,1020115127,1995-12-11,1020001862,"$50,000 Tucuman",W50,Clay,O,Argentina,1st Round,M,7-6 6-1,,800183186,DA,,Cintia Tortorella,ARG,800179133,DA,7,Luciana Tella,BRA
ITF,1020115129,1995-12-11,1020001862,"$50,000 Tucuman",W50,Clay,O,Argentina,1st Round,M,6-3 6-2,,800187181,WC,,Katalin Marosi,HUN,800183183,DA,,Maria-Fernanda Landa,ARG
ITF,1020115130,1995-12-11,1020001862,"$50,000 Tucuman",W50,Clay,O,Argentina,1st Round,M,3-6 6-2 6-1,,800178824,DA,2,Bettina Fulco,ARG,800184108,DA,,Nina Nittinger,GER
ITF,1020115131,1995-12-11,1020001862,"$50,000 Tucuman",W50,Clay,O,Argentina,2nd Round,M,7-5 6-4,,800179272,DA,1,Florencia Labat,ARG,800191285,DA,,Laura Montalvo,ARG
ITF,1020115132,1995-12-11,1020001862,"$50,000 Tucuman",W50,Clay,O,Argentina,2nd Round,M,6-2 6-1,,800184570,DA,8,Mariana Diaz-Oliva,ARG,800179657,DA,,Iwalani McCalla,JAM
ITF,1020115135,1995-12-11,1020001862,"$50,000 Tucuman",W50,Clay,O,Argentina,2nd Round,M,6-0 6-3,,800178275,DA,5,Mercedes Paz,ARG,800180956,DA,,Larissa Schaerer,PAR
ITF,1020115136,1995-12-11,1020001862,"$50,000 Tucuman",W50,Clay,O,Argentina,2nd Round,M,6-0 6-2,,800183201,DA,3,Paola Suarez,ARG,800185115,Q,,Pamela Zingman,ARG
ITF,1020115137,1995-12-11,1020001862,"$50,000 Tucuman",W50,Clay,O,Argentina,2nd Round,M,6-2 0-6 7-6,,800183186,DA,,Cintia Tortorella,ARG,800197611,Q,,Angelika Roesch,GER
ITF,1020115138,1995-12-11,1020001862,"$50,000 Tucuman",W50,Clay,O,Argentina,2nd Round,M,2-6 6-3 6-4,,800187181,WC,,Katalin Marosi,HUN,800178824,DA,2,Bettina Fulco,ARG
ITF,1020115139,1995-12-11,1020001862,"$50,000 Tucuman",W50,Clay,O,Argentina,Quarter-finals,M,6-2 6-0,,800179272,DA,1,Florencia Labat,ARG,800184570,DA,8,Mariana Diaz-Oliva,ARG
ITF,1020115141,1995-12-11,1020001862,"$50,000 Tucuman",W50,Clay,O,Argentina,Quarter-finals,M,4-6 6-2 6-1,,800183201,DA,3,Paola Suarez,ARG,800178275,DA,5,Mercedes Paz,ARG
ITF,1020115142,1995-12-11,1020001862,"$50,000 Tucuman",W50,Clay,O,Argentina,Quarter-finals,M,6-1 6-2,,800187181,WC,,Katalin Marosi,HUN,800183186,DA,,Cintia Tortorella,ARG
ITF,1020115143,1995-12-11,1020001862,"$50,000 Tucuman",W50,Clay,O,Argentina,Semi-finals,M,4-6 6-2 6-3,,800179272,DA,1,Florencia Labat,ARG,800183052,DA,4,Andrea Glass,GER
ITF,1020115144,1995-12-11,1020001862,"$50,000 Tucuman",W50,Clay,O,Argentina,Semi-finals,M,6-2 7-5,,800183201,DA,3,Paola Suarez,ARG,800187181,WC,,Katalin Marosi,HUN
